id,product_name,shop_name,location,price,discount,amount_sold,rating,no_of_rating,link_product,category,ecommerce_name
613483b08c685a89e2a488c9,"Sepatu Vans Sneakers Vans Oldskool Hitam Putih Sepatu Sneakers Cacing Fashionable 2020 - Syafid13",syafid13,"Kabupaten Tangerang",65000,48,32,5,17,/Sepatu-Vans-Sneakers-Vans-Oldskool-Hitam-Putih-Sepatu-Sneakers-Cacing-Fashionable-2020-Syafid13-i.128941961.2612064052?position=434,"Old Skool",shopee
613483b08c685a89e2a488cb,"(BISA COD) Sepatu  Vans OldSkool Premium - Sepatu Import - Sepatu Sekolah  - Sepatu Casual",ridwan101092,"Kabupaten Bekasi",132000,5,98,5,61,/(BISA-COD)-Sepatu-Vans-OldSkool-Premium-Sepatu-Import-Sepatu-Sekolah-Sepatu-Casual-i.107251241.3529457675?position=482,"Old Skool",shopee
613483b08c685a89e2a488cd,"DISC 50% SEPATU VANS x GOLF WANG BLACK GUM HITAM COKLAT OLDSKOOL ERA SK8 China",radjasneakers,Bandung,207000,0,124,5,74,/DISC-50-SEPATU-VANS-x-GOLF-WANG-BLACK-GUM-HITAM-COKLAT-OLDSKOOL-ERA-SK8-China-i.104946154.2678136927?position=484,Era,shopee
613483b08c685a89e2a488cf,"VANS OLDSKOOL sepatu sekolah sepatu sneakers oldskool hitam putih",sepatu.casual,Bandung,52250,5,21000,4,11000,/VANS-OLDSKOOL-sepatu-sekolah-sepatu-sneakers-oldskool-hitam-putih-i.15472399.1948740549?position=486,"Old Skool",shopee
613483b08c685a89e2a488d1,"VANS ORIGINAL AUTHENTIC COMFYCUSH BLACK/WHITE",frigo.id,"Jakarta Selatan",675500,29,20,5,11,/VANS-ORIGINAL-AUTHENTIC-COMFYCUSH-BLACK-WHITE-i.216875785.5568312633?position=488,Authentic,shopee
613483b08c685a89e2a488d2,"Vans Oldskool OG Japan Market Black/White , Flash Sale , Kualitas Terbaik",idworldshop,Bandung,150000,0,71,5,48,/Vans-Oldskool-OG-Japan-Market-Black-White-Flash-Sale-Kualitas-Terbaik-i.775209.7354115062?position=490,"Old Skool",shopee
613483b08c685a89e2a488d4,"VANS OLD SKOOL DX ANAHEIM BLACK WHITE",littlefootyk,"Kabupaten Sleman",897000,31,97,5,50,/VANS-OLD-SKOOL-DX-ANAHEIM-BLACK-WHITE-i.137844399.7923908653?position=492,"Old Skool",shopee
613483b08c685a89e2a488d5,"Vans Old Skool Style 36 Decon Sf V66 Marshmallow",primt.store,"Kabupaten Cianjur",700000,30,74,5,56,/Vans-Old-Skool-Style-36-Decon-Sf-V66-Marshmallow-i.139782988.7433515053?position=493,"Old Skool",shopee
613483b08c685a89e2a488d6,"(SALE EDAN) VANS OLDSKOOL V36CL+ BLK/WHT JAPAN",heloobang01,"Kabupaten Sleman",475000,0,55,5,42,/(SALE-EDAN)-VANS-OLDSKOOL-V36CL-BLK-WHT-JAPAN-i.203163626.6732162478?position=540,"Old Skool",shopee
613483b08c685a89e2a488d8,"Vans Sk8 Clasics  Black // White Global Market Authentic Guarantee Original  BNIB 100%",mugny_sneakers,"Jakarta Selatan",589000,9,80,5,50,/Vans-Sk8-Clasics-Black-White-Global-Market-Authentic-Guarantee-Original-BNIB-100--i.184775637.4949504865?position=542,Authentic,shopee
613483b08c685a89e2a488d9,"SALE!! Vans Japan Domestic Market V36CL OLD SKOOL BLK/WHT - ORIGINAL*FREE VANS SOCK !",osdormaison,"Kabupaten Sleman",480000,3,94,5,64,/SALE!!-Vans-Japan-Domestic-Market-V36CL-OLD-SKOOL-BLK-WHT-ORIGINAL*FREE-VANS-SOCK-!-i.216966960.7750241869?position=543,"Old Skool",shopee
613483b08c685a89e2a488da,"Sepatu Convers Pria Spatu Hits Sepatu Vans Keren Casual Original Sepatu Cowok Murah - Hattrick",sepatu_pria_sneakers,"Kabupaten Bondowoso",30000,55,58000,5,17,/Sepatu-Convers-Pria-Spatu-Hits-Sepatu-Vans-Keren-Casual-Original-Sepatu-Cowok-Murah-Hattrick-i.460366398.8968066032?position=544,,shopee
613483b08c685a89e2a488dc,"SEPATU VANS ERA AUTHENTIC ABU SEPATU KASUAL SEPATU SEKOLAH GAYA",xiazevs,"Kabupaten Tangerang",44800,36,286,5,178,/SEPATU-VANS-ERA-AUTHENTIC-ABU-SEPATU-KASUAL-SEPATU-SEKOLAH-GAYA-i.27952847.2580608536?position=546,Era,shopee
613483b08c685a89e2a488dd,"(BAYAR DITEMPAT) VANS OLD SKOOL STYLE 36 RETRO VINTAGE,BLACK ASPAC LX  100% BNIB IMPORT QUALITY",j_roum.quality,"Kabupaten Tangerang",144480,44,17000,5,5,/(BAYAR-DITEMPAT)-VANS-OLD-SKOOL-STYLE-36-RETRO-VINTAGE-BLACK-ASPAC-LX-100-BNIB-IMPORT-QUALITY-i.380536983.8370343214?position=547,"Old Skool",shopee
613483b08c685a89e2a488de,"VANS Japan Domestic Market V95CLA Era Black/White - ORIGINAL",osdormaison,"Kabupaten Sleman",450000,0,53,5,43,/VANS-Japan-Domestic-Market-V95CLA-Era-Black-White-ORIGINAL-i.216966960.3849447682?position=548,Era,shopee
613483b08c685a89e2a488e0,"COD SEPATU VANS OLSDKOOL OG BLACK & WHITE waffle premium",tunasmega.shoes,Tangerang,127300,33,10000,5,54,/COD-SEPATU-VANS-OLSDKOOL-OG-BLACK-WHITE-waffle-premium-i.392164131.8918420154?position=550,,shopee
613483b08c685a89e2a488e1,"Sepatu Vans Slip On Motif OG LX Checkerboard Catur Black Off White Hitam Putih - Un-Original Premium",sneakersidofficial_bdg,Bandung,300000,0,99,5,52,/Sepatu-Vans-Slip-On-Motif-OG-LX-Checkerboard-Catur-Black-Off-White-Hitam-Putih-Un-Original-Premium-i.147447770.6803365779?position=551,Checkerboard,shopee
613483b08c685a89e2a488e2,"(COD/BAYAR DITEMPAT) VANS OLD SKOOL/SEPATU PRIA KUALITAS PREM/GRADE ORIGINAL DT SEPATU WANITA IMPORD",greenlakestore,Tangerang,65000,46,77,5,44,/(COD-BAYAR-DITEMPAT)-VANS-OLD-SKOOL-SEPATU-PRIA-KUALITAS-PREM-GRADE-ORIGINAL-DT-SEPATU-WANITA-IMPORD-i.123101900.3267194029?position=552,"Old Skool",shopee
613483b08c685a89e2a488e4,"Sepatu Vans Zapato Klasik Miror 1:1 Premium Quality - Sepatu Sneakers - Sepatu Casual - Sepatu Pria",fa_shoes17,"Kabupaten Tangerang",149900,40,31,5,22,/Sepatu-Vans-Zapato-Klasik-Miror-1-1-Premium-Quality-Sepatu-Sneakers-Sepatu-Casual-Sepatu-Pria-i.94587036.8314861094?position=554,,shopee
